Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.306620042,0.68332901,-2.070195007,6.561455383,6.914140775
4.316653042,0.486488342,-1.878294067,7.590565338,7.834624539
4.326686042,0.682730255,-1.726958771,8.264763336,8.470821696
4.336719042,1.262175293,-1.6708255,8.881630554,9.125135924
4.346752042,1.964963837,-1.59134079,9.439969482,9.772741285
4.356784042,2.422562256,-1.376387787,10.08692413,10.46466864
4.366817042,2.429597626,-1.173260193,11.1251651,11.44765402
4.376850042,2.104473724,-1.534309387,12.35919891,12.63062598
4.386883042,1.979932709,-2.059567108,12.15023346,12.48159138
4.396916042,1.977388,-1.876647491,11.10810059,11.43773438
4.406949042,1.892664185,-1.248403931,10.16910324,10.41879795
4.416981042,1.991907806,-0.695154419,9.385632477,9.619825017
4.427014042,2.303559723,-0.113613739,8.768316193,9.066568498
4.437047042,2.813848572,0.400267639,8.201744385,8.680240142
4.447080042,3.436254272,0.803678742,8.002808075,8.746352384
4.457113042,3.889062653,0.869691467,8.733438721,9.599693925
4.467146042,4.149670715,0.422571259,9.435778198,10.3166004
4.477179042,4.269721069,-0.165705414,9.534872131,10.44852922
4.487211042,3.99354538,-0.429007874,9.880952454,10.66609928
4.497244042,3.477568359,-0.377814331,10.16012192,10.74543172
4.507277042,3.056943054,0.172591095,9.832453308,10.29814675
4.517310042,2.77073822,1.068777466,9.265582123,9.729865756
4.527343042,2.630779266,1.728904724,8.92069931,9.459861906
4.537376875,2.53318222,1.877545624,8.919651489,9.46056935
4.547408875,2.322121124,1.457668762,8.971743164,9.381322942
4.557441875,2.068997498,0.681981812,8.742120667,9.009468552
4.567474875,1.590442657,0.023052063,8.665779419,8.810548915
4.577507875,0.87522995,-0.173788605,8.721313934,8.766843599
4.587540875,0.376916199,0.328117676,8.523425446,8.53806233
4.597573875,0.266894989,1.318757629,8.413853302,8.520755953
4.607606875,0.541573792,2.230661316,8.498128052,8.802688934
4.617638875,0.928219757,2.672841797,9.025032349,9.458164943
4.627671875,1.432521057,2.799478455,9.609267426,10.11074758
4.637704875,1.682650909,2.725382538,10.12898666,10.62334198
4.647737875,1.661095734,2.3834935,10.55709641,10.94954633
4.657770875,1.688039703,3.343746643,11.40598114,12.00527074
4.667803875,1.939816132,3.936663666,11.2857811,12.10904878
4.677835875,2.259700928,4.147724762,11.63320862,12.55553311
4.687868875,2.098785553,3.999233551,12.32387238,13.12541809
4.697901875,1.361718292,3.419489136,13.30074097,13.80061205
4.707934875,0.240100708,2.652184753,14.21878189,14.46601157
4.717967875,-0.905317383,1.817370758,15.10972916,15.24553545
4.728000875,-1.803300018,0.858464813,15.78931595,15.91512962
4.738032875,-2.317181396,0.526006165,15.36240372,15.54507832
4.748065875,-2.563269653,1.228794708,14.22911041,14.51026777
4.758098875,-2.64440094,1.969903564,13.32484085,13.72678987
4.768131875,-2.596949615,1.981878662,12.96349228,13.36877415
4.778164875,-2.703228607,1.353036346,13.38277039,13.71993788
4.788197875,-2.893333282,0.599802704,13.93587021,14.24568774
4.798229875,-2.937192078,0.001796265,14.43852493,14.73424931
4.808262875,-2.771336975,-0.436043243,14.72487946,14.98974707
4.818295875,-2.605332184,-0.337398377,14.62713272,14.86117778
4.828328875,-2.550097046,-0.060025177,14.45394287,14.67729752
4.838361875,-2.451452179,0.116308136,14.2545575,14.46428549
4.848394875,-2.257754974,0.289947052,13.92554169,14.11035925
4.858427875,-1.908082123,0.326171722,13.51404739,13.65198309
4.868459875,-1.32339798,0.262703705,12.59944931,12.67148446
4.878492875,-0.59201889,0.10298584,11.1543544,11.17052884
4.888525875,-0.212707672,-0.007334747,9.595496063,9.59785617
4.898558875,-0.328117676,-0.085771637,8.203989716,8.210996604
4.908591875,-0.694705353,-0.136067047,6.917714539,6.953840968
4.918624875,-1.232237549,-0.241747284,5.832321625,5.965972399
4.928656875,-1.573677521,-0.51133667,4.979694672,5.24740747
4.938689875,-1.689686279,-1.025218048,4.882546692,5.267387775
4.948722875,-1.161734161,-1.940414886,5.392087097,5.84717363
4.958755875,-0.037871246,-3.303929443,6.034850464,6.880174716
4.968788875,1.52577713,-4.509223022,6.089786224,7.729591475
4.978821875,2.821931763,-5.063370667,5.062023468,7.695784753
4.988853875,2.992127838,-5.036277008,3.66587677,6.910540326
4.998886875,2.496059418,-4.928950195,1.981130219,5.869390052
5.008919875,2.082020416,-5.454357605,0.785416718,5.890815335
5.018952875,1.216819611,-6.498735809,1.298549652,6.737985477
5.028985875,0.028740234,-7.965086517,2.907104645,8.479073454
5.039018875,-0.549656982,-9.236991577,4.834346924,10.44006927
5.049050875,-0.164058838,-10.36280045,5.860463104,11.90628305
5.059083875,-0.007933502,-11.43906235,6.934928741,13.37704926
5.069116875,-0.526305542,-12.51382736,8.528514862,15.15283599
5.079149875,-1.153052216,-12.9539122,10.29529083,16.58693414
5.089182875,-1.900148621,-12.55798553,12.03033279,17.49406964
5.099215875,-2.867586823,-11.44804367,13.86342087,18.20646029
5.109248875,-3.140319672,-10.32717453,15.71072937,19.06145741
5.119280875,-3.291654968,-9.244326324,17.34054016,19.92452997
5.129313875,-3.263214111,-8.187374268,18.80210083,20.76537164
5.139346875,-2.031575317,-7.594606934,19.80815872,21.31122954
5.149379875,-0.106877747,-7.272776184,20.43071411,21.68683415
5.159412875,1.452429657,-6.860533447,20.7414679,21.89486153
5.169444875,2.043400726,-6.262676697,20.87992996,21.89447604
5.179477875,1.410816193,-5.760770416,21.20026382,22.01426956
5.189510875,-0.116008759,-5.427263947,21.29651367,21.97749182
5.199543875,-1.900148621,-4.825664978,20.78637451,21.42360783
5.209576875,-3.745062103,-4.324058075,20.0539476,20.85386733
5.219609875,-5.498515778,-4.042044525,19.02004761,20.20727618
5.229642875,-6.625671844,-3.56169342,17.92866714,19.4427954
5.239674875,-7.069947968,-2.630180511,17.15522552,18.7404316
5.249707875,-7.628885651,-1.338815918,17.40745102,19.05286528
5.259740875,-8.268505554,-0.329464874,18.79356857,20.53472549
5.269773875,-8.631500702,0.558488617,20.08298721,21.86643751
5.279806875,-8.683292999,1.900747375,20.83801712,22.65469875
5.289839875,-8.246201935,3.537743225,20.97124008,22.81026927
5.299871875,-7.016060028,4.676425323,20.35347473,22.03084169
5.309904875,-5.3694841,4.843627625,19.56461517,20.85824189
5.319937875,-3.856879578,4.063150635,18.7095932,19.5303249
5.329970875,-2.957849121,2.98718811,17.86744446,18.355319
5.340003875,-2.978506165,2.315684509,16.47369278,16.90019075
5.350036875,-3.227288818,2.586172028,14.6525798,15.22503773
5.360068875,-3.452270966,3.392844543,13.21481964,14.07341561
5.370101875,-3.7278479,4.387526093,12.51951553,13.77989493
5.380134875,-3.735032959,5.156477051,12.37506592,13.91696746
5.390167875,-3.755839691,5.714366913,12.49766098,14.24611705
5.400200875,-4.574487305,6.003116455,13.56404343,15.5224552
5.410233875,-5.549260254,5.542224884,14.41981384,16.41467567
5.420265875,-6.321055298,5.410648499,14.68805603,16.88104994
5.430298875,-6.780449982,6.032006378,14.04678955,16.72339378
5.440331875,-6.836732941,6.712640991,12.89523422,16.06510293
5.450364875,-7.135811005,7.223977661,11.78095139,15.55302117
5.460397875,-7.919880524,7.753875732,10.95287338,15.58244306
5.470430875,-8.479416962,7.753875732,10.38630157,15.48865266
5.480462875,-8.975335693,7.13865509,9.964628448,15.19246087
5.490495875,-10.47371979,6.605463867,10.36324951,16.14707093
5.500528875,-12.12269073,6.269412689,9.964778137,16.89857892
5.510561875,-13.43126953,6.370153198,8.753646698,17.25120818
5.520594875,-14.46516953,6.40742569,7.885901184,17.67720767
5.530627542,-15.15044449,6.190377045,7.423662415,17.97129655
5.540659542,-15.60205536,5.770051117,6.666237488,17.92083546
5.550692542,-15.88257202,5.478457489,6.015839996,17.84544539
5.560725542,-16.10665604,5.243595886,5.819598083,17.91053847
5.570758542,-16.50497772,5.063520355,4.975653076,17.96693217
5.580791542,-16.67038376,4.791685638,3.638034668,17.72278878
5.590824542,-16.31457367,3.936513977,2.768792267,17.00963453
5.600856542,-15.20837402,2.831960907,1.957329712,15.59313255
5.610889542,-13.61808105,1.95283905,0.769400024,13.7788856
5.620922542,-12.07987976,1.15604599,-0.179327087,12.13639549
5.630955542,-11.23458755,0.869092712,-0.81909668,11.29788472
5.640988542,-11.54788605,1.006656647,-1.143023071,11.64789816
5.651021542,-12.59810211,0.931812286,-1.16427887,12.68605519
5.661053542,-14.10891037,0.362097015,-0.926423492,14.14392896
5.671086542,-15.37782166,-0.29952713,-0.954265595,15.41031272
5.681119542,-15.8444014,-0.783620453,-1.34794693,15.92093206
5.691152542,-15.36165527,-1.353934479,-1.398990784,15.48453314
5.701185542,-14.66964432,-2.294728088,-0.777183838,14.86836427
5.711218542,-14.23494827,-3.685036926,0.846040649,14.72851093
5.721250542,-13.88258102,-5.760021973,2.918331299,15.31079902
5.731283542,-13.37768097,-7.616012421,4.539310455,16.04902903
5.741316542,-12.58687546,-8.8412146,5.775439911,16.43022263
5.751349542,-11.36391861,-9.823022919,6.432723083,16.34045139
5.761382542,-10.1298848,-10.89793762,7.084467773,16.47935964
5.771415542,-9.723479919,-12.54451355,8.619076538,18.06099007
5.781447542,-11.13743958,-15.47287399,12.12194229,22.59189843
5.791480542,-13.22484879,-18.99175644,16.19108047,28.24419454
5.801513542,-15.53230042,-20.31739975,18.40452759,31.50834373
5.811546542,-16.86273376,-16.43701904,16.14228195,28.54996763
5.821579542,-16.78519501,-10.26505371,12.44856308,23.28262919
5.831612542,-15.9425972,-6.650520172,10.85288132,20.40051119
5.841644542,-14.93159958,-7.83485733,13.45462097,21.5723082
5.851677542,-13.38815918,-14.54345673,18.68908585,27.20361868
5.861710542,-10.19140686,-24.85446487,22.97197952,35.34573583
5.871743542,-5.508993988,-32.79679871,22.32382736,40.05411699
5.881776542,-1.611548767,-31.56351334,16.90285034,35.84074236
5.891809542,-0.875978394,-23.19845856,10.31220566,25.40231098
5.901841542,-2.564766541,-16.24766281,7.512577515,18.0832352
5.911874542,-4.399950256,-12.64166153,8.640631714,15.93209606
5.921907542,-5.050198059,-12.51846771,10.91036179,17.3566278
5.931940542,-6.752907257,-15.46718582,15.10987885,22.65268268
5.941973542,-8.589887238,-18.73429184,20.6419249,29.16931465
5.952006542,-8.842262421,-19.37735458,24.56406876,32.51247375
5.962038542,-7.033124542,-15.681091,25.25548096,30.54833505
5.972071542,-1.616638184,-8.299790497,24.15631668,25.59350849
5.982104542,0.019160156,-2.715503082,22.12698669,22.29300034
5.992137542,1.377734985,-0.97237793,24.62080078,24.6784826
6.002170542,2.076032867,-2.036215668,28.33173386,28.48057636
6.012203542,3.394940186,-4.32585434,29.89792694,30.39941891
6.022235542,4.056414642,-4.348906403,26.56091629,27.21855545
6.032268542,4.399201813,-4.142635345,14.97336273,16.14670232
6.042301542,4.504432983,-24.51811432,5.064867554,25.43778154
6.052334542,8.842262421,-45.21766937,48.8934256,67.18177056
6.062367542,-5.872587891,-11.33697464,-31.19602753,33.70766109
6.072400542,8.512647858,1.389710083,-13.21556808,15.78124543
6.082432542,11.89276886,2.88899231,-0.049397278,12.23873636
6.092465542,6.769373016,-1.120270386,-12.44047989,14.20721495
6.102498542,5.466482391,-7.053781586,-12.07029968,15.01100925
6.112531542,1.998045044,-8.362061005,0.282163239,8.602084883
6.122564542,-2.616409149,-5.601351929,9.320068817,11.18411476
6.132597542,-1.031504974,-1.088237,4.417912903,4.665427815
6.142629542,2.107018433,1.546434174,-2.911744995,3.912702933
6.152662542,5.089416504,3.691174164,-4.118535461,7.515933835
6.162695542,-0.920735321,0.645607452,0.425115967,1.202200524
6.172728542,-8.094417572,4.282743988,13.43052109,16.25547257
6.182761542,-23.62058075,9.637558594,37.6275531,45.4603907
6.192794542,0.032482452,-1.50706604,-7.725883942,7.871568194
6.202826542,-0.004340973,-0.249381409,-0.85651886,0.89209556
6.212859542,0.731229401,-0.201630707,-6.025420074,6.072976079
6.222892542,0.502654724,0.946481781,-1.829495544,2.120269672
6.232925542,1.606159973,-1.873653717,27.31489838,27.42615543
6.242958542,0.518222351,0.822689209,5.368885345,5.456216802
6.252991542,6.574478302,-1.382824402,9.762249298,11.85063203
6.263023542,-3.228935394,-0.983005829,18.90523636,19.20417366
6.273056542,-0.783321075,-2.540816345,10.25801834,10.59699391
6.283089542,-0.709823914,-1.091829529,10.8292305,10.90725332
6.293122542,0.074544983,-1.420545959,12.63821869,12.71802184
6.303155542,2.016756134,-0.425115967,10.9579628,11.1501111
6.313188542,1.03315155,0.197589111,8.395890656,8.461526073
6.323220542,0.594114533,1.433119812,6.256090393,6.445577668
6.333253542,-0.876277771,0.887654114,6.973997498,7.084661859
6.343286542,0.182320862,0.484542389,7.875422974,7.892421
6.353319542,1.31756012,0.066910858,9.770332489,9.858997854
6.363352542,0.897533569,-0.319585419,10.07420059,10.1191511
6.373385542,0.362246704,-0.901425476,11.07187592,11.11441527
6.383417542,-0.010178833,-1.17475708,12.17268677,12.22924613
6.393450542,0.013172607,-0.984802094,11.25868744,11.30168357
6.403483542,0.566422119,-0.502505035,10.34543655,10.3731096
6.413516542,0.66701294,-0.163909149,9.598340149,9.622884499
6.423549542,0.526604919,0.049546967,9.135802002,9.151100801
6.433582542,0.433498535,0.098495178,9.064250793,9.075145438
6.443614542,0.45984375,0.14504837,9.054371338,9.067201091
6.453647542,0.485739899,0.113763428,9.089099121,9.102780246
6.463680542,0.44233017,0.04565506,9.223669281,9.234382241
6.473713542,0.521216126,-0.082328796,9.433682556,9.448429015
6.483746542,0.590971069,-0.291294251,9.993817749,10.01551259
6.493778542,0.422271881,-0.586330719,10.64690964,10.67140019
6.503811542,0.241747284,-0.658630371,10.76471466,10.78755382
6.513844542,0.366887054,-0.522713013,10.49362839,10.51304293
6.523877542,0.480800171,-0.309256897,9.875863037,9.892395027
6.533910375,0.523760834,-0.118254089,9.50583252,9.520985313
6.543943375,0.486188965,-0.050594788,9.366023254,9.378770236
6.553975375,0.462987213,-0.035775604,9.323661346,9.335218153
6.564008375,0.486188965,-0.076341248,9.430988159,9.443820485
6.574041375,0.484243012,-0.165855103,9.647288361,9.660857722
6.584074375,0.483644257,-0.288899231,9.915530548,9.931521564
6.594107375,0.42945694,-0.402063904,10.20353165,10.22047683
6.604140375,0.38844223,-0.41074585,10.2147583,10.23039035
6.614172375,0.43993515,-0.343535614,10.03079086,10.04630902
6.624205375,0.463286591,-0.235759735,9.761949921,9.775780448
6.634238375,0.476459198,-0.16031662,9.616302795,9.629433744
6.644271375,0.470920715,-0.134869537,9.56780365,9.580335213
6.654304375,0.46687912,-0.164208527,9.605076141,9.617818268
6.664337375,0.457299042,-0.212557983,9.726473694,9.73953766
6.674369375,0.458346863,-0.270188141,9.868228912,9.882561679
6.684402375,0.433199158,-0.314645691,9.980046387,9.994397896
6.694435375,0.446072388,-0.308358765,9.96911911,9.983857047
6.704468375,0.4552034,-0.271235962,9.878557434,9.892758769
6.714501375,0.456400909,-0.215551758,9.76673996,9.779773709
6.724534375,0.464334412,-0.198038178,9.68830307,9.701445353
6.734566375,0.474213867,-0.201031952,9.689799957,9.703479574
6.744599375,0.471968536,-0.216749268,9.752818909,9.766637661
6.754632375,0.459993439,-0.252524872,9.826016693,9.84001864
6.764665375,0.45280838,-0.269888763,9.874216461,9.888277206
6.774698375,0.452958069,-0.268691254,9.882000275,9.896024223
6.784731375,0.459544373,-0.259410553,9.832752686,9.846903079
6.794763375,0.459993439,-0.241597595,9.78425354,9.798039635
6.804796375,0.471070404,-0.222886505,9.751172333,9.765088201
6.814829375,0.457448731,-0.226029968,9.748328247,9.761672628
6.824862375,0.461340637,-0.235011292,9.78425354,9.797942785
6.834895375,0.464334412,-0.240400085,9.823471985,9.837377724
6.844928375,0.458047485,-0.250578919,9.84397934,9.857815505
6.854960375,0.452658691,-0.252973938,9.840237122,9.85389072
6.864993375,0.460292816,-0.241597595,9.807305603,9.821073366
6.875026375,0.463735657,-0.245639191,9.787546692,9.801604951
6.885059375,0.468376007,-0.23171814,9.793234863,9.807166689
6.895092375,0.463136902,-0.239801331,9.780062256,9.79395825
6.905125375,0.463735657,-0.23635849,9.800419922,9.814231847
6.915157375,0.461190949,-0.24099884,9.810598755,9.824389317
6.925190375,0.460143127,-0.25506958,9.813143463,9.827236479
6.935223375,0.461190949,-0.253423004,9.805659027,9.819769308
6.945256375,0.457448731,-0.250129852,9.804461517,9.818314006
6.955289375,0.458197174,-0.240100708,9.797426147,9.811072934
6.965322375,0.464035034,-0.236957245,9.795180817,9.809028723
6.975354375,0.463735657,-0.234711914,9.801168365,9.814939723
6.985387375,0.454754334,-0.238903198,9.795180817,9.808641265
6.995420375,0.452658691,-0.243842926,9.809101868,9.822567827
7.005453375,0.453407135,-0.239951019,9.797426147,9.810846734
7.015486375,0.464334412,-0.234711914,9.79128891,9.80510248
7.025519375,0.465531921,-0.240100708,9.799222412,9.813211921
7.035551375,0.458197174,-0.247884522,9.794132996,9.807978004
7.045584375,0.464334412,-0.239052887,9.789043579,9.802965211
7.055617375,0.464184723,-0.242495728,9.801467743,9.815449126
7.065650375,0.464783478,-0.244441681,9.802365875,9.816422575
7.075683375,0.462837524,-0.242944794,9.803413696,9.817339805
7.085715375,0.459095306,-0.240100708,9.810598755,9.824269173
7.095748375,0.467926941,-0.239651642,9.805509338,9.819592757
7.105781375,0.465980988,-0.234711914,9.788295135,9.802191062
7.115814375,0.461640015,-0.222886505,9.795779572,9.809183825
7.125847375,0.463286591,-0.241298218,9.807006226,9.82090782
7.135880375,0.464184723,-0.242795105,9.805958405,9.819940792
7.145912375,0.461340637,-0.241298218,9.804461517,9.818275086
7.155945375,0.462987213,-0.234861603,9.797875214,9.81161943
7.165978375,0.474513245,-0.247585144,9.80176712,9.816368978
7.176011375,0.469124451,-0.244890747,9.795629883,9.809914068
7.186044375,0.459095306,-0.229772186,9.805808716,9.819238684
7.196077375,0.465831299,-0.232765961,9.800569611,9.814394708
7.206109375,0.463286591,-0.246387634,9.810449066,9.824472109
7.216142375,0.458047485,-0.241148529,9.800719299,9.814380209
7.226175375,0.461490326,-0.237556,9.796228638,9.809969505
7.236208375,0.465980988,-0.236807556,9.79592926,9.809864738
7.246241375,0.462837524,-0.235610046,9.800419922,9.814171453
7.256274375,0.461939392,-0.239651642,9.800120544,9.813928041
7.266306375,0.467178497,-0.240849152,9.796378326,9.81046851
7.276339375,0.46568161,-0.238454132,9.799372101,9.81332835
7.286372375,0.468226318,-0.238454132,9.791588287,9.805676797
7.296405375,0.457897797,-0.242495728,9.79473175,9.808427225
7.306438375,0.4644841,-0.241298218,9.794132996,9.808109474
7.316471375,0.464184723,-0.239052887,9.794282684,9.808189794
7.326503375,0.461939392,-0.239651642,9.795779572,9.809593178
7.336536375,0.462687836,-0.230670319,9.79952179,9.813150164
7.346569375,0.46568161,-0.241148529,9.808054047,9.822063742
7.356602375,0.453556824,-0.239951019,9.797575836,9.811003137
7.366635375,0.462089081,-0.23635849,9.790989532,9.804737002
7.376668375,0.465382233,-0.240549774,9.801318054,9.815308473
7.386701375,0.461939392,-0.238903198,9.804311829,9.818095191
7.396733375,0.461340637,-0.234861603,9.80760498,9.821258097
7.406766375,0.467627564,-0.236208801,9.798473969,9.812469732
7.416799375,0.474812622,-0.23516098,9.803413696,9.81772213
7.426832375,0.461939392,-0.239202576,9.796977081,9.810778043
