sitution,time
rest,0:3:31:40
rest,0:3:31:50
rest,0:3:32:0
rest,0:3:32:10
rest,0:3:32:20
rest,0:3:32:30
rest,0:3:32:40
rest,0:3:32:50
rest,0:3:33:0
walk,0:3:33:10
walk,0:3:33:20
walk,0:3:33:30
walk,0:3:33:40
walk,0:3:33:50
walk,0:3:34:0
walk,0:3:34:10
walk,0:3:34:20
walk,0:3:34:30
walk,0:3:34:40
walk,0:3:34:50
walk,0:3:35:0
walk,0:3:35:10
walk,0:3:35:20
walk,0:3:35:30
walk,0:3:35:40
walk,0:3:35:50
walk,0:3:36:0
walk,0:3:36:10
walk,0:3:36:20
walk,0:3:36:30
walk,0:3:36:40
walk,0:3:36:50
walk,0:3:37:0
walk,0:3:37:10
walk,0:3:37:20
walk,0:3:37:30
walk,0:3:37:40
walk,0:3:37:50
walk,0:3:38:0
walk,0:3:38:10
walk,0:3:38:20
walk,0:3:38:30
walk,0:3:38:40
walk,0:3:38:50
walk,0:3:39:0
walk,0:3:39:10
walk,0:3:39:20
walk,0:3:39:30
walk,0:3:39:40
walk,0:3:39:50
walk,0:3:40:0
walk,0:3:40:10
walk,0:3:40:20
walk,0:3:40:30
walk,0:3:40:40
walk,0:3:40:50
walk,0:3:41:0
walk,0:3:41:10
walk,0:3:41:20
walk,0:3:41:30
walk,0:3:41:40
walk,0:3:41:50
walk,0:3:42:0
walk,0:3:42:10
walk,0:3:42:20
walk,0:3:42:30
walk,0:3:42:40
walk,0:3:42:50
walk,0:3:43:0
walk,0:3:43:10
walk,0:3:43:20
walk,0:3:43:30
walk,0:3:43:40
walk,0:3:43:50
walk,0:3:44:0
walk,0:3:44:10
walk,0:3:44:20
walk,0:3:44:30
walk,0:3:44:40
walk,0:3:44:50
walk,0:3:45:0
walk,0:3:45:10
walk,0:3:45:20
walk,0:3:45:30
walk,0:3:45:40
walk,0:3:45:50
walk,0:3:46:0
walk,0:3:46:10
walk,0:3:46:20
walk,0:3:46:30
walk,0:3:46:40
walk,0:3:46:50
walk,0:3:47:0
walk,0:3:47:10
walk,0:3:47:20
walk,0:3:47:30
walk,0:3:47:40
walk,0:3:47:50
walk,0:3:48:0
walk,0:3:48:10
walk,0:3:48:20
walk,0:3:48:30
walk,0:3:48:40
walk,0:3:48:50
walk,0:3:49:0
walk,0:3:49:10
walk,0:3:49:20
walk,0:3:49:30
walk,0:3:49:40
walk,0:3:49:50
walk,0:3:50:0
walk,0:3:50:10
walk,0:3:50:20
walk,0:3:50:30
walk,0:3:50:40
walk,0:3:50:50
walk,0:3:51:0
walk,0:3:51:10
walk,0:3:51:20
walk,0:3:51:30
walk,0:3:51:40
walk,0:3:51:50
walk,0:3:52:0
walk,0:3:52:10
walk,0:3:52:20
walk,0:3:52:30
walk,0:3:52:40
walk,0:3:52:50
walk,0:3:53:0
walk,0:3:53:10
walk,0:3:53:20
walk,0:3:53:30
walk,0:3:53:40
walk,0:3:53:50
walk,0:3:54:0
walk,0:3:54:10
walk,0:3:54:20
walk,0:3:54:30
walk,0:3:54:40
walk,0:3:54:50
walk,0:3:55:0
walk,0:3:55:10
walk,0:3:55:20
walk,0:3:55:30
walk,0:3:55:40
walk,0:3:55:50
walk,0:3:56:0
walk,0:3:56:10
walk,0:3:56:20
walk,0:3:56:30
walk,0:3:56:40
walk,0:3:56:50
walk,0:3:57:0
rest,0:3:57:10
rest,0:3:57:20
rest,0:3:57:30
rest,0:3:57:40
rest,0:3:57:50
rest,0:3:58:0
rest,0:3:58:10
rest,0:3:58:20
rest,0:3:58:30
rest,0:3:58:40
rest,0:3:58:50
rest,0:3:59:0
rest,0:3:59:10
rest,0:3:59:20
rest,0:3:59:30
rest,0:3:59:40
rest,0:3:59:50
rest,0:4:0:0
rest,0:4:0:10
rest,0:4:0:20
rest,0:4:0:30
rest,0:4:0:40
rest,0:4:0:50
rest,0:4:1:0
rest,0:4:1:10
rest,0:4:1:20
rest,0:4:1:30
rest,0:4:1:40
rest,0:4:1:50
rest,0:4:2:0
rest,0:4:2:10
rest,0:4:2:20
rest,0:4:2:30
rest,0:4:2:40
rest,0:4:2:50
rest,0:4:3:0
rest,0:4:3:10
rest,0:4:3:20
rest,0:4:3:30
rest,0:4:3:40
rest,0:4:3:50
rest,0:4:4:0
rest,0:4:4:10
rest,0:4:4:20
rest,0:4:4:30
rest,0:4:4:40
rest,0:4:4:50
rest,0:4:5:0
rest,0:4:5:10
rest,0:4:5:20
rest,0:4:5:30
rest,0:4:5:40
rest,0:4:5:50
rest,0:4:6:0
rest,0:4:6:10
rest,0:4:6:20
rest,0:4:6:30
rest,0:4:6:40
rest,0:4:6:50
rest,0:4:7:0
rest,0:4:7:10
rest,0:4:7:20
rest,0:4:7:30
rest,0:4:7:40
rest,0:4:7:50
rest,0:4:8:0
rest,0:4:8:10
rest,0:4:8:20
rest,0:4:8:30
rest,0:4:8:40
rest,0:4:8:50
rest,0:4:9:0
rest,0:4:9:10
rest,0:4:9:20
rest,0:4:9:30
rest,0:4:9:40
rest,0:4:9:50
rest,0:4:10:0
rest,0:4:10:10
rest,0:4:10:20
rest,0:4:10:30
rest,0:4:10:40
rest,0:4:10:50
rest,0:4:11:0
rest,0:4:11:10
rest,0:4:11:20
rest,0:4:11:30
rest,0:4:11:40
rest,0:4:11:50
rest,0:4:12:0
rest,0:4:12:10
rest,0:4:12:20
rest,0:4:12:30
rest,0:4:12:40
rest,0:4:12:50
rest,0:4:13:0
rest,0:4:13:10
rest,0:4:13:20
rest,0:4:13:30
rest,0:4:13:40
rest,0:4:13:50
rest,0:4:14:0
rest,0:4:14:10
rest,0:4:14:20
rest,0:4:14:30
rest,0:4:14:40
rest,0:4:14:50
rest,0:4:15:0
rest,0:4:15:10
rest,0:4:15:20
rest,0:4:15:30
rest,0:4:15:40
rest,0:4:15:50
rest,0:4:16:0
rest,0:4:16:10
rest,0:4:16:20
rest,0:4:16:30
rest,0:4:16:40
rest,0:4:16:50
rest,0:4:17:0
rest,0:4:17:10
rest,0:4:17:20
rest,0:4:17:30
rest,0:4:17:40
rest,0:4:17:50
rest,0:4:18:0
rest,0:4:18:10
rest,0:4:18:20
rest,0:4:18:30
rest,0:4:18:40
rest,0:4:18:50
rest,0:4:19:0
rest,0:4:19:10
rest,0:4:19:20
rest,0:4:19:30
rest,0:4:19:40
rest,0:4:19:50
rest,0:4:20:0
rest,0:4:20:10
rest,0:4:20:20
rest,0:4:20:30
rest,0:4:20:40
rest,0:4:20:50
rest,0:4:21:0
rest,0:4:21:10
rest,0:4:21:20
rest,0:4:21:30
rest,0:4:21:40
rest,0:4:21:50
rest,0:4:22:0
rest,0:4:22:10
rest,0:4:22:20
rest,0:4:22:30
rest,0:4:22:40
rest,0:4:22:50
rest,0:4:23:0
rest,0:4:23:10
rest,0:4:23:20
rest,0:4:23:30
rest,0:4:23:40
rest,0:4:23:50
rest,0:4:24:0
rest,0:4:24:10
rest,0:4:24:20
rest,0:4:24:30
rest,0:4:24:40
walk,0:4:24:50
walk,0:4:25:0
walk,0:4:25:10
walk,0:4:25:20
walk,0:4:25:30
walk,0:4:25:40
walk,0:4:25:50
walk,0:4:26:0
walk,0:4:26:10
walk,0:4:26:20
walk,0:4:26:30
walk,0:4:26:40
walk,0:4:26:50
walk,0:4:27:0
walk,0:4:27:10
walk,0:4:27:20
walk,0:4:27:30
walk,0:4:27:40
walk,0:4:27:50
walk,0:4:28:0
walk,0:4:28:10
walk,0:4:28:20
walk,0:4:28:30
walk,0:4:28:40
walk,0:4:28:50
walk,0:4:29:0
walk,0:4:29:10
walk,0:4:29:20
walk,0:4:29:30
walk,0:4:29:40
walk,0:4:29:50
walk,0:4:30:0
walk,0:4:30:10
walk,0:4:30:20
walk,0:4:30:30
walk,0:4:30:40
walk,0:4:30:50
walk,0:4:31:0
walk,0:4:31:10
walk,0:4:31:20
walk,0:4:31:30
walk,0:4:31:40
walk,0:4:31:50
walk,0:4:32:0
walk,0:4:32:10
walk,0:4:32:20
walk,0:4:32:30
walk,0:4:32:40
walk,0:4:32:50
walk,0:4:33:0
walk,0:4:33:10
walk,0:4:33:20
walk,0:4:33:30
walk,0:4:33:40
walk,0:4:33:50
walk,0:4:34:0
walk,0:4:34:10
walk,0:4:34:20
walk,0:4:34:30
walk,0:4:34:40
walk,0:4:34:50
walk,0:4:35:0
walk,0:4:35:10
walk,0:4:35:20
walk,0:4:35:30
walk,0:4:35:40
walk,0:4:35:50
walk,0:4:36:0
walk,0:4:36:10
walk,0:4:36:20
walk,0:4:36:30
walk,0:4:36:40
walk,0:4:36:50
walk,0:4:37:0
walk,0:4:37:10
walk,0:4:37:20
walk,0:4:37:30
walk,0:4:37:40
walk,0:4:37:50
walk,0:4:38:0
walk,0:4:38:10
walk,0:4:38:20
walk,0:4:38:30
walk,0:4:38:40
walk,0:4:38:50
walk,0:4:39:0
walk,0:4:39:10
walk,0:4:39:20
walk,0:4:39:30
walk,0:4:39:40
walk,0:4:39:50
walk,0:4:40:0
walk,0:4:40:10
walk,0:4:40:20
walk,0:4:40:30
walk,0:4:40:40
walk,0:4:40:50
walk,0:4:41:0
walk,0:4:41:10
walk,0:4:41:20
walk,0:4:41:30
walk,0:4:41:40
walk,0:4:41:50
walk,0:4:42:0
walk,0:4:42:10
walk,0:4:42:20
walk,0:4:42:30
walk,0:4:42:40
walk,0:4:42:50
walk,0:4:43:0
walk,0:4:43:10
walk,0:4:43:20
walk,0:4:43:30
walk,0:4:43:40
walk,0:4:43:50
walk,0:4:44:0
walk,0:4:44:10
walk,0:4:44:20
walk,0:4:44:30
walk,0:4:44:40
walk,0:4:44:50
walk,0:4:45:0
walk,0:4:45:10
walk,0:4:45:20
walk,0:4:45:30
walk,0:4:45:40
walk,0:4:45:50
walk,0:4:46:0
walk,0:4:46:10
walk,0:4:46:20
walk,0:4:46:30
walk,0:4:46:40
walk,0:4:46:50
walk,0:4:47:0
walk,0:4:47:10
walk,0:4:47:20
walk,0:4:47:30
walk,0:4:47:40
walk,0:4:47:50
walk,0:4:48:0
rest,0:4:48:10
rest,0:4:48:20
rest,0:4:48:30
rest,0:4:48:40
rest,0:4:48:50
rest,0:4:49:0
rest,0:4:49:10
rest,0:4:49:20
rest,0:4:49:30
rest,0:4:49:40
rest,0:4:49:50
rest,0:4:50:0
rest,0:4:50:10
rest,0:4:50:20
rest,0:4:50:30
rest,0:4:50:40
rest,0:4:50:50
rest,0:4:51:0
rest,0:4:51:10
rest,0:4:51:20
rest,0:4:51:30
rest,0:4:51:40
rest,0:4:51:50
rest,0:4:52:0
rest,0:4:52:10
rest,0:4:52:20
rest,0:4:52:30
rest,0:4:52:40
rest,0:4:52:50
rest,0:4:53:0
rest,0:4:53:10
rest,0:4:53:20
rest,0:4:53:30
rest,0:4:53:40
rest,0:4:53:50
rest,0:4:54:0
rest,0:4:54:10
rest,0:4:54:20
rest,0:4:54:30
rest,0:4:54:40
rest,0:4:54:50
rest,0:4:55:0
rest,0:4:55:10
rest,0:4:55:20
rest,0:4:55:30
rest,0:4:55:40
rest,0:4:55:50
rest,0:4:56:0
rest,0:4:56:10
rest,0:4:56:20
rest,0:4:56:30
rest,0:4:56:40
rest,0:4:56:50
rest,0:4:57:0
rest,0:4:57:10
rest,0:4:57:20
rest,0:4:57:30
rest,0:4:57:40
rest,0:4:57:50
rest,0:4:58:0
rest,0:4:58:10
rest,0:4:58:20
rest,0:4:58:30
rest,0:4:58:40
rest,0:4:58:50
rest,0:4:59:0
rest,0:4:59:10
rest,0:4:59:20
rest,0:4:59:30
rest,0:4:59:40
rest,0:4:59:50
rest,0:5:0:0
rest,0:5:0:10
rest,0:5:0:20
rest,0:5:0:30
rest,0:5:0:40
rest,0:5:0:50
rest,0:5:1:0
rest,0:5:1:10
rest,0:5:1:20
rest,0:5:1:30
rest,0:5:1:40
rest,0:5:1:50
rest,0:5:2:0
rest,0:5:2:10
rest,0:5:2:20
rest,0:5:2:30
rest,0:5:2:40
rest,0:5:2:50
rest,0:5:3:0
rest,0:5:3:10
rest,0:5:3:20
rest,0:5:3:30
rest,0:5:3:40
rest,0:5:3:50
rest,0:5:4:0
rest,0:5:4:10
rest,0:5:4:20
rest,0:5:4:30
rest,0:5:4:40
rest,0:5:4:50
rest,0:5:5:0
rest,0:5:5:10
rest,0:5:5:20
rest,0:5:5:30
rest,0:5:5:40
rest,0:5:5:50
rest,0:5:6:0
rest,0:5:6:10
rest,0:5:6:20
rest,0:5:6:30
rest,0:5:6:40
rest,0:5:6:50
rest,0:5:7:0
rest,0:5:7:10
rest,0:5:7:20
rest,0:5:7:30
rest,0:5:7:40
rest,0:5:7:50
rest,0:5:8:0
rest,0:5:8:10
rest,0:5:8:20
rest,0:5:8:30
rest,0:5:8:40
rest,0:5:8:50
rest,0:5:9:0
rest,0:5:9:10
walk,0:5:9:20
walk,0:5:9:30
walk,0:5:9:40
walk,0:5:9:50
walk,0:5:10:0
walk,0:5:10:10
walk,0:5:10:20
walk,0:5:10:30
walk,0:5:10:40
walk,0:5:10:50
walk,0:5:11:0
walk,0:5:11:10
walk,0:5:11:20
walk,0:5:11:30
walk,0:5:11:40
walk,0:5:11:50
walk,0:5:12:0
walk,0:5:12:10
walk,0:5:12:20
walk,0:5:12:30
walk,0:5:12:40
walk,0:5:12:50
walk,0:5:13:0
walk,0:5:13:10
walk,0:5:13:20
walk,0:5:13:30
walk,0:5:13:40
walk,0:5:13:50
walk,0:5:14:0
walk,0:5:14:10
walk,0:5:14:20
walk,0:5:14:30
walk,0:5:14:40
walk,0:5:14:50
walk,0:5:15:0
walk,0:5:15:10
walk,0:5:15:20
walk,0:5:15:30
walk,0:5:15:40
walk,0:5:15:50
walk,0:5:16:0
walk,0:5:16:10
walk,0:5:16:20
walk,0:5:16:30
walk,0:5:16:40
walk,0:5:16:50
walk,0:5:17:0
walk,0:5:17:10
walk,0:5:17:20
walk,0:5:17:30
walk,0:5:17:40
walk,0:5:17:50
walk,0:5:18:0
walk,0:5:18:10
walk,0:5:18:20
walk,0:5:18:30
walk,0:5:18:40
walk,0:5:18:50
walk,0:5:19:0
walk,0:5:19:10
walk,0:5:19:20
walk,0:5:19:30
walk,0:5:19:40
walk,0:5:19:50
walk,0:5:20:0
walk,0:5:20:10
walk,0:5:20:20
walk,0:5:20:30
walk,0:5:20:40
walk,0:5:20:50
walk,0:5:21:0
walk,0:5:21:10
walk,0:5:21:20
walk,0:5:21:30
walk,0:5:21:40
walk,0:5:21:50
walk,0:5:22:0
walk,0:5:22:10
walk,0:5:22:20
walk,0:5:22:30
walk,0:5:22:40
walk,0:5:22:50
walk,0:5:23:0
walk,0:5:23:10
walk,0:5:23:20
walk,0:5:23:30
walk,0:5:23:40
walk,0:5:23:50
walk,0:5:24:0
walk,0:5:24:10
walk,0:5:24:20
walk,0:5:24:30
walk,0:5:24:40
walk,0:5:24:50
walk,0:5:25:0
walk,0:5:25:10
walk,0:5:25:20
walk,0:5:25:30
walk,0:5:25:40
walk,0:5:25:50
walk,0:5:26:0
walk,0:5:26:10
walk,0:5:26:20
walk,0:5:26:30
walk,0:5:26:40
walk,0:5:26:50
rest,0:5:27:0
rest,0:5:27:10
rest,0:5:27:20
rest,0:5:27:30
rest,0:5:27:40
rest,0:5:27:50
rest,0:5:28:0
rest,0:5:28:10
rest,0:5:28:20
rest,0:5:28:30
rest,0:5:28:40
rest,0:5:28:50
rest,0:5:29:0
rest,0:5:29:10
rest,0:5:29:20
rest,0:5:29:30
rest,0:5:29:40
rest,0:5:29:50
rest,0:5:30:0
rest,0:5:30:10
rest,0:5:30:20
rest,0:5:30:30
rest,0:5:30:40
rest,0:5:30:50
rest,0:5:31:0
rest,0:5:31:10
rest,0:5:31:20
rest,0:5:31:30
rest,0:5:31:40
rest,0:5:31:50
rest,0:5:32:0
rest,0:5:32:10
rest,0:5:32:20
rest,0:5:32:30
rest,0:5:32:40
rest,0:5:32:50
rest,0:5:33:0
rest,0:5:33:10
rest,0:5:33:20
rest,0:5:33:30
rest,0:5:33:40
rest,0:5:33:50
rest,0:5:34:0
rest,0:5:34:10
rest,0:5:34:20
rest,0:5:34:30
rest,0:5:34:40
rest,0:5:34:50
rest,0:5:35:0
rest,0:5:35:10
rest,0:5:35:20
rest,0:5:35:30
rest,0:5:35:40
rest,0:5:35:50
rest,0:5:36:0
rest,0:5:36:10
rest,0:5:36:20
rest,0:5:36:30
rest,0:5:36:40
rest,0:5:36:50
rest,0:5:37:0
rest,0:5:37:10
rest,0:5:37:20
rest,0:5:37:30
rest,0:5:37:40
rest,0:5:37:50
rest,0:5:38:0
rest,0:5:38:10
rest,0:5:38:20
rest,0:5:38:30
rest,0:5:38:40
rest,0:5:38:50
rest,0:5:39:0
rest,0:5:39:10
rest,0:5:39:20
rest,0:5:39:30
rest,0:5:39:40
rest,0:5:39:50
rest,0:5:40:0
rest,0:5:40:10
rest,0:5:40:20
rest,0:5:40:30
rest,0:5:40:40
rest,0:5:40:50
rest,0:5:41:0
rest,0:5:41:10
rest,0:5:41:20
rest,0:5:41:30
rest,0:5:41:40
rest,0:5:41:50
rest,0:5:42:0
rest,0:5:42:10
rest,0:5:42:20
rest,0:5:42:30
rest,0:5:42:40
rest,0:5:42:50
rest,0:5:43:0
rest,0:5:43:10
rest,0:5:43:20
rest,0:5:43:30
rest,0:5:43:40
rest,0:5:43:50
rest,0:5:44:0
rest,0:5:44:10
rest,0:5:44:20
rest,0:5:44:30
rest,0:5:44:40
rest,0:5:44:50
rest,0:5:45:0
rest,0:5:45:10
rest,0:5:45:20
rest,0:5:45:30
rest,0:5:45:40
rest,0:5:45:50
rest,0:5:46:0
rest,0:5:46:10
rest,0:5:46:20
rest,0:5:46:30
rest,0:5:46:40
rest,0:5:46:50
rest,0:5:47:0
rest,0:5:47:10
rest,0:5:47:20
rest,0:5:47:30
rest,0:5:47:40
rest,0:5:47:50
rest,0:5:48:0
rest,0:5:48:10
rest,0:5:48:20
rest,0:5:48:30
rest,0:5:48:40
rest,0:5:48:50
rest,0:5:49:0
rest,0:5:49:10
rest,0:5:49:20
rest,0:5:49:30
rest,0:5:49:40
rest,0:5:49:50
rest,0:5:50:0
rest,0:5:50:10
rest,0:5:50:20
rest,0:5:50:30
rest,0:5:50:40
rest,0:5:50:50
rest,0:5:51:0
rest,0:5:51:10
rest,0:5:51:20
rest,0:5:51:30
rest,0:5:51:40
rest,0:5:51:50
rest,0:5:52:0
rest,0:5:52:10
rest,0:5:52:20
rest,0:5:52:30
rest,0:5:52:40
rest,0:5:52:50
rest,0:5:53:0
rest,0:5:53:10
rest,0:5:53:20
rest,0:5:53:30
rest,0:5:53:40
rest,0:5:53:50
rest,0:5:54:0
rest,0:5:54:10
rest,0:5:54:20
rest,0:5:54:30
rest,0:5:54:40
rest,0:5:54:50
rest,0:5:55:0
rest,0:5:55:10
rest,0:5:55:20
rest,0:5:55:30
rest,0:5:55:40
rest,0:5:55:50
rest,0:5:56:0
rest,0:5:56:10
rest,0:5:56:20
rest,0:5:56:30
rest,0:5:56:40
rest,0:5:56:50
rest,0:5:57:0
rest,0:5:57:10
rest,0:5:57:20
rest,0:5:57:30
rest,0:5:57:40
rest,0:5:57:50
rest,0:5:58:0
rest,0:5:58:10
rest,0:5:58:20
rest,0:5:58:30
rest,0:5:58:40
rest,0:5:58:50
rest,0:5:59:0
rest,0:5:59:10
rest,0:5:59:20
rest,0:5:59:30
rest,0:5:59:40
rest,0:5:59:50
rest,0:6:0:0
rest,0:6:0:10
rest,0:6:0:20
rest,0:6:0:30
rest,0:6:0:40
rest,0:6:0:50
rest,0:6:1:0
rest,0:6:1:10
rest,0:6:1:20
rest,0:6:1:30
rest,0:6:1:40
rest,0:6:1:50
rest,0:6:2:0
rest,0:6:2:10
rest,0:6:2:20
rest,0:6:2:30
rest,0:6:2:40
rest,0:6:2:50
rest,0:6:3:0
rest,0:6:3:10
rest,0:6:3:20
rest,0:6:3:30
rest,0:6:3:40
rest,0:6:3:50
rest,0:6:4:0
rest,0:6:4:10
rest,0:6:4:20
rest,0:6:4:30
rest,0:6:4:40
walk,0:6:4:50
walk,0:6:5:0
walk,0:6:5:10
walk,0:6:5:20
walk,0:6:5:30
walk,0:6:5:40
walk,0:6:5:50
walk,0:6:6:0
walk,0:6:6:10
walk,0:6:6:20
walk,0:6:6:30
walk,0:6:6:40
walk,0:6:6:50
walk,0:6:7:0
walk,0:6:7:10
walk,0:6:7:20
walk,0:6:7:30
walk,0:6:7:40
walk,0:6:7:50
walk,0:6:8:0
walk,0:6:8:10
walk,0:6:8:20
walk,0:6:8:30
walk,0:6:8:40
walk,0:6:8:50
walk,0:6:9:0
walk,0:6:9:10
walk,0:6:9:20
walk,0:6:9:30
walk,0:6:9:40
walk,0:6:9:50
walk,0:6:10:0
walk,0:6:10:10
walk,0:6:10:20
walk,0:6:10:30
walk,0:6:10:40
walk,0:6:10:50
walk,0:6:11:0
walk,0:6:11:10
walk,0:6:11:20
walk,0:6:11:30
walk,0:6:11:40
active,0:6:11:50
active,0:6:12:0
active,0:6:12:10
active,0:6:12:20
active,0:6:12:30
active,0:6:12:40
active,0:6:12:50
active,0:6:13:0
active,0:6:13:10
active,0:6:13:20
active,0:6:13:30
active,0:6:13:40
active,0:6:13:50
active,0:6:14:0
active,0:6:14:10
active,0:6:14:20
active,0:6:14:30
active,0:6:14:40
active,0:6:14:50
active,0:6:15:0
active,0:6:15:10
active,0:6:15:20
active,0:6:15:30
active,0:6:15:40
active,0:6:15:50
active,0:6:16:0
active,0:6:16:10
active,0:6:16:20
active,0:6:16:30
active,0:6:16:40
active,0:6:16:50
active,0:6:17:0
active,0:6:17:10
active,0:6:17:20
active,0:6:17:30
active,0:6:17:40
active,0:6:17:50
active,0:6:18:0
active,0:6:18:10
active,0:6:18:20
active,0:6:18:30
active,0:6:18:40
active,0:6:18:50
active,0:6:19:0
active,0:6:19:10
active,0:6:19:20
active,0:6:19:30
active,0:6:19:40
active,0:6:19:50
active,0:6:20:0
active,0:6:20:10
active,0:6:20:20
active,0:6:20:30
active,0:6:20:40
active,0:6:20:50
active,0:6:21:0
active,0:6:21:10
active,0:6:21:20
active,0:6:21:30
active,0:6:21:40
active,0:6:21:50
active,0:6:22:0
active,0:6:22:10
active,0:6:22:20
active,0:6:22:30
active,0:6:22:40
active,0:6:22:50
active,0:6:23:0
active,0:6:23:10
active,0:6:23:20
active,0:6:23:30
active,0:6:23:40
active,0:6:23:50
active,0:6:24:0
active,0:6:24:10
active,0:6:24:20
active,0:6:24:30
active,0:6:24:40
active,0:6:24:50
active,0:6:25:0
active,0:6:25:10
active,0:6:25:20
active,0:6:25:30
active,0:6:25:40
active,0:6:25:50
active,0:6:26:0
active,0:6:26:10
active,0:6:26:20
active,0:6:26:30
active,0:6:26:40
active,0:6:26:50
active,0:6:27:0
active,0:6:27:10
active,0:6:27:20
active,0:6:27:30
active,0:6:27:40
active,0:6:27:50
active,0:6:28:0
active,0:6:28:10
active,0:6:28:20
active,0:6:28:30
active,0:6:28:40
active,0:6:28:50
active,0:6:29:0
active,0:6:29:10
active,0:6:29:20
active,0:6:29:30
active,0:6:29:40
active,0:6:29:50
active,0:6:30:0
active,0:6:30:10
active,0:6:30:20
active,0:6:30:30
active,0:6:30:40
active,0:6:30:50
active,0:6:31:0
active,0:6:31:10
active,0:6:31:20
active,0:6:31:30
active,0:6:31:40
active,0:6:31:50
active,0:6:32:0
active,0:6:32:10
active,0:6:32:20
active,0:6:32:30
active,0:6:32:40
active,0:6:32:50
active,0:6:33:0
active,0:6:33:10
active,0:6:33:20
active,0:6:33:30
active,0:6:33:40
active,0:6:33:50
active,0:6:34:0
active,0:6:34:10
active,0:6:34:20
active,0:6:34:30
active,0:6:34:40
active,0:6:34:50
active,0:6:35:0
active,0:6:35:10
active,0:6:35:20
active,0:6:35:30
active,0:6:35:40
active,0:6:35:50
active,0:6:36:0
active,0:6:36:10
active,0:6:36:20
active,0:6:36:30
active,0:6:36:40
active,0:6:36:50
active,0:6:37:0
active,0:6:37:10
active,0:6:37:20
active,0:6:37:30
active,0:6:37:40
active,0:6:37:50
active,0:6:38:0
active,0:6:38:10
active,0:6:38:20
active,0:6:38:30
active,0:6:38:40
active,0:6:38:50
active,0:6:39:0
active,0:6:39:10
active,0:6:39:20
active,0:6:39:30
active,0:6:39:40
active,0:6:39:50
active,0:6:40:0
active,0:6:40:10
active,0:6:40:20
active,0:6:40:30
active,0:6:40:40
active,0:6:40:50
active,0:6:41:0
active,0:6:41:10
active,0:6:41:20
active,0:6:41:30
active,0:6:41:40
active,0:6:41:50
active,0:6:42:0
active,0:6:42:10
active,0:6:42:20
active,0:6:42:30
active,0:6:42:40
active,0:6:42:50
active,0:6:43:0
active,0:6:43:10
active,0:6:43:20
active,0:6:43:30
active,0:6:43:40
active,0:6:43:50
active,0:6:44:0
active,0:6:44:10
active,0:6:44:20
active,0:6:44:30
active,0:6:44:40
active,0:6:44:50
active,0:6:45:0
active,0:6:45:10
active,0:6:45:20
active,0:6:45:30
active,0:6:45:40
active,0:6:45:50
active,0:6:46:0
active,0:6:46:10
active,0:6:46:20
active,0:6:46:30
active,0:6:46:40
active,0:6:46:50
active,0:6:47:0
active,0:6:47:10
active,0:6:47:20
active,0:6:47:30
active,0:6:47:40
active,0:6:47:50
active,0:6:48:0
active,0:6:48:10
active,0:6:48:20
active,0:6:48:30
active,0:6:48:40
active,0:6:48:50
active,0:6:49:0
active,0:6:49:10
active,0:6:49:20
active,0:6:49:30
active,0:6:49:40
active,0:6:49:50
active,0:6:50:0
active,0:6:50:10
active,0:6:50:20
active,0:6:50:30
active,0:6:50:40
active,0:6:50:50
active,0:6:51:0
active,0:6:51:10
active,0:6:51:20
active,0:6:51:30
active,0:6:51:40
active,0:6:51:50
active,0:6:52:0
active,0:6:52:10
active,0:6:52:20
active,0:6:52:30
active,0:6:52:40
active,0:6:52:50
active,0:6:53:0
active,0:6:53:10
active,0:6:53:20
active,0:6:53:30
active,0:6:53:40
active,0:6:53:50
active,0:6:54:0
active,0:6:54:10
active,0:6:54:20
active,0:6:54:30
active,0:6:54:40
active,0:6:54:50
active,0:6:55:0
active,0:6:55:10
active,0:6:55:20
active,0:6:55:30
active,0:6:55:40
active,0:6:55:50
active,0:6:56:0
active,0:6:56:10
active,0:6:56:20
active,0:6:56:30
active,0:6:56:40
active,0:6:56:50
active,0:6:57:0
active,0:6:57:10
active,0:6:57:20
active,0:6:57:30
active,0:6:57:40
active,0:6:57:50
active,0:6:58:0
active,0:6:58:10
active,0:6:58:20
active,0:6:58:30
active,0:6:58:40
active,0:6:58:50
active,0:6:59:0
active,0:6:59:10
active,0:6:59:20
active,0:6:59:30
active,0:6:59:40
active,0:6:59:50
active,0:7:0:0
active,0:7:0:10
active,0:7:0:20
active,0:7:0:30
active,0:7:0:40
active,0:7:0:50
active,0:7:1:0
active,0:7:1:10
active,0:7:1:20
active,0:7:1:30
active,0:7:1:40
active,0:7:1:50
active,0:7:2:0
active,0:7:2:10
active,0:7:2:20
walk,0:7:2:30
walk,0:7:2:40
walk,0:7:2:50
walk,0:7:3:0
walk,0:7:3:10
walk,0:7:3:20
walk,0:7:3:30
walk,0:7:3:40
walk,0:7:3:50
walk,0:7:4:0
walk,0:7:4:10
walk,0:7:4:20
walk,0:7:4:30
walk,0:7:4:40
walk,0:7:4:50
walk,0:7:5:0
walk,0:7:5:10
walk,0:7:5:20
walk,0:7:5:30
walk,0:7:5:40
walk,0:7:5:50
walk,0:7:6:0
walk,0:7:6:10
walk,0:7:6:20
walk,0:7:6:30
walk,0:7:6:40
walk,0:7:6:50
walk,0:7:7:0
walk,0:7:7:10
walk,0:7:7:20
walk,0:7:7:30
walk,0:7:7:40
walk,0:7:7:50
walk,0:7:8:0
